année,type de zone administrative,nom,population,cog (code officiel géographique),url,dotation globale de fonctionnement,imposition forfaitaire sur les entreprises de réseau - base nette imposée,imposition forfaitaire sur les entreprises de réseau - réductions de bases accordées sur délibérations,imposition forfaitaire sur les entreprises de réseau - taux,imposition forfaitaire sur les entreprises de réseau - produits,cotisation valeur ajoutée des entreprises - base nette imposée,cotisation valeur ajoutée des entreprises - réductions de bases accordées sur délibérations,cotisation valeur ajoutée des entreprises - taux,cotisation valeur ajoutée des entreprises - produits,taxe professionnelle - base nette imposée,taxe professionnelle - réductions de bases accordées sur délibérations,taxe professionnelle - taux,taxe professionnelle - produits,annuité des dettes bancaires et assimilées,encours des dettes bancaires et assimilées,caf nette du remboursement en capital des emprunts,remboursement d'emprunts et dettes assimilées,dépenses d'équipement,fctva,charges financières,= besoin ou capacité de financement de la section d'investissement = e,résultat d'ensemble = r - e,aides à la personne,total des ressources d'investissement budgétaires = c,dépenses d'investissement directes,total des emplois d'investissement = d,taxe foncière sur les propriétés non bâties - base nette imposée,taxe foncière sur les propriétés non bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés non bâties - taux,taxe foncière sur les propriétés non bâties - produits,emprunts bancaires et dettes assimilées,impôts locaux,contributions obligatoires et participations,resultat comptable = a - b = r,total des charges de fonctionnement = b,charges de fonctionnement réelles,produits de fonctionnement réels,total des produits de fonctionnement = a,autres impôts et taxes,subventions d'équipement versées,taxe foncière sur les propriétés bâties - base nette imposée,taxe foncière sur les propriétés bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés bâties - taux,taxe foncière sur les propriétés bâties - produits,achats et charges externes,attributions de péréquation et de compensation,subventions reçues,fiscalité reversée,besoin ou capacité de financement résiduel de la section d'investissement = d - c,capacité d'autofinancement = caf,produits des cessions d'immobilisations,charges de personnel,subventions,subventions et contingents,excédent brut de fonctionnement,solde des opérations pour le compte de tiers,tipce,dotation d'apprentissage et de formation professionnelle,fonds de roulement
2009,region,REGION ILE-DE-FRANCE,11532398,011,http://alize2.finances.gouv.fr/regions/detail.php?reg=011&exercice=2009,731889000.0,,,,,,,,,24838980000.0,29884000.0,0.0172,427238000.0,285188000.0,3127415000.0,,202449000.0,,201724000.0,120575000.0,403729000.0,223609000.0,91345000.0,2871683000.0,683954000.0,3270291000.0,42735000.0,0.0,0.022000000000000002,928000.0,575769000.0,650336000.0,792279000.0,627338000.0,2834312000.0,0.0,3363075000.0,3461650000.0,1542972000.0,1036779000.0,20744755000.0,65000.0,0.0127,263454000.0,190710000.0,13964000.0,236594000.0,0.0,398608000.0,,58000.0,360378000.0,893619000.0,1790391000.0,,5121000.0,913485000.0,303564000.0,
2009,region,REGION CHAMPAGNE-ARDENNE,1338850,021,http://alize2.finances.gouv.fr/regions/detail.php?reg=021&exercice=2009,130796000.0,,,,,,,,,2720377000.0,8904000.0,0.0262,71274000.0,81659000.0,328247000.0,,72578000.0,,6576000.0,9744000.0,60730000.0,175000.0,17542000.0,294167000.0,41366000.0,303655000.0,4341000.0,0.0,0.0472,205000.0,33250000.0,105783000.0,170958000.0,60905000.0,416414000.0,0.0,473032000.0,477319000.0,139909000.0,75146000.0,1121413000.0,599000.0,0.0363,40708000.0,29430000.0,5442000.0,26177000.0,0.0,9489000.0,,14000.0,58881000.0,87883000.0,280068000.0,,51242000.0,88459000.0,53333000.0,
2009,region,REGION PICARDIE,1894355,022,http://alize2.finances.gouv.fr/regions/detail.php?reg=022&exercice=2009,221159000.0,,,,,,,,,3398829000.0,11129000.0,0.031,105365000.0,32163000.0,473102000.0,,21081000.0,,31819000.0,11730000.0,-51337000.0,115795000.0,68207000.0,449987000.0,82370000.0,400269000.0,5114000.0,0.0,0.0711,363000.0,160000000.0,160277000.0,236752000.0,64458000.0,702453000.0,0.0,715535000.0,766911000.0,192476000.0,201189000.0,1492173000.0,90000.0,0.0426,63563000.0,39565000.0,9678000.0,59846000.0,0.0,-49718000.0,,14000.0,94952000.0,184909000.0,492925000.0,,-1619000.0,116904000.0,65685000.0,
2009,region,REGION HAUTE-NORMANDIE,1811055,023,http://alize2.finances.gouv.fr/regions/detail.php?reg=023&exercice=2009,150288000.0,,,,,,,,,4904787000.0,1620000.0,0.026099999999999998,128013000.0,22361000.0,222076000.0,,15383000.0,,29842000.0,7193000.0,-58260000.0,205182000.0,36605000.0,449779000.0,124336000.0,386011000.0,5340000.0,0.0,0.092,492000.0,80006000.0,197110000.0,214839000.0,146921000.0,533895000.0,0.0,664902000.0,680816000.0,200511000.0,177211000.0,1609964000.0,6000.0,0.044199999999999996,71163000.0,61780000.0,4807000.0,22313000.0,0.0,-63767000.0,,155000.0,93888000.0,52969000.0,307663000.0,,5507000.0,116722000.0,91684000.0,
2009,region,REGION CENTRE,2519567,024,http://alize2.finances.gouv.fr/regions/detail.php?reg=024&exercice=2009,242159000.0,,,,,,,,,4612041000.0,12371000.0,0.028300000000000002,130519000.0,58908000.0,529359000.0,,42976000.0,,32843000.0,15991000.0,-32213000.0,177366000.0,25622000.0,537002000.0,111787000.0,504883000.0,9488000.0,0.0,0.0862,819000.0,65000000.0,204051000.0,260006000.0,145153000.0,699374000.0,0.0,833484000.0,844527000.0,237362000.0,213958000.0,2216510000.0,0.0,0.0347,76913000.0,57411000.0,11594000.0,42003000.0,0.0,-32119000.0,,355000.0,98985000.0,147732000.0,439095000.0,,-94000.0,140283000.0,92833000.0,
2009,region,REGION BASSE-NORMANDIE,1456793,025,http://alize2.finances.gouv.fr/regions/detail.php?reg=025&exercice=2009,118277000.0,,,,,,,,,2777345000.0,40309000.0,0.0318,88318000.0,14812000.0,242957000.0,,9456000.0,,15769000.0,5804000.0,-32352000.0,114103000.0,16723000.0,293855000.0,38321000.0,261503000.0,9312000.0,0.0,0.0716,671000.0,47937000.0,154813000.0,107510000.0,81752000.0,445046000.0,0.0,509280000.0,526797000.0,153089000.0,171973000.0,1201584000.0,42000.0,0.0529,63566000.0,36978000.0,5459000.0,27333000.0,0.0,-32352000.0,,19000.0,66324000.0,145620000.0,275221000.0,,0.0,97982000.0,58151000.0,
2009,region,REGION BOURGOGNE,1628837,026,http://alize2.finances.gouv.fr/regions/detail.php?reg=026&exercice=2009,171285000.0,,,,,,,,,2676064000.0,10528000.0,0.031400000000000004,84029000.0,38642000.0,375262000.0,,32888000.0,,19151000.0,7175000.0,-50877000.0,91143000.0,22687000.0,415736000.0,49325000.0,364394000.0,4510000.0,0.0,0.0917,413000.0,157822000.0,141970000.0,281658000.0,40265000.0,535689000.0,0.0,566952000.0,575955000.0,168538000.0,182090000.0,1505906000.0,643000.0,0.0365,54963000.0,33658000.0,8335000.0,16437000.0,0.0,-51342000.0,,37000.0,71002000.0,61985000.0,370983000.0,,464000.0,102814000.0,60116000.0,
2009,region,REGION NORD-PAS-DE-CALAIS (NPDC),4018644,031,http://alize2.finances.gouv.fr/regions/detail.php?reg=031&exercice=2009,377502000.0,,,,,,,,,7850036000.0,0.0,0.0381,299088000.0,229303000.0,1536797000.0,,187015000.0,,65776000.0,45802000.0,-66541000.0,315039000.0,66880000.0,915932000.0,244968000.0,849391000.0,10244000.0,0.0,0.13,1331000.0,312006000.0,417237000.0,340752000.0,248498000.0,1213969000.0,0.0,1434915000.0,1462467000.0,386066000.0,341825000.0,2860862000.0,10000.0,0.0383,109574000.0,108460000.0,15603000.0,63405000.0,0.0,-66541000.0,,2000.0,220275000.0,320989000.0,738055000.0,,0.0,247311000.0,152412000.0,
2009,region,REGION LORRAINE,2335749,041,http://alize2.finances.gouv.fr/regions/detail.php?reg=041&exercice=2009,216954000.0,,,,,,,,,4748588000.0,47957000.0,0.0259,122990000.0,44522000.0,620545000.0,,27291000.0,,10155000.0,18772000.0,-33442000.0,149328000.0,35421000.0,449757000.0,96240000.0,416315000.0,5480000.0,0.0,0.0823,450000.0,140000000.0,182074000.0,291217000.0,115886000.0,720758000.0,0.0,767148000.0,836644000.0,258596000.0,168974000.0,2076148000.0,932000.0,0.0273,56678000.0,77814000.0,5755000.0,32278000.0,0.0,-33442000.0,,12000.0,113833000.0,107284000.0,439095000.0,,0.0,163261000.0,79222000.0,
2009,region,REGION ALSACE,1815493,042,http://alize2.finances.gouv.fr/regions/detail.php?reg=042&exercice=2009,188565000.0,,,,,,,,,4316476000.0,24922000.0,0.025,107910000.0,62051000.0,700366000.0,,43784000.0,,22176000.0,22445000.0,-10504000.0,135828000.0,16086000.0,560968000.0,95960000.0,550464000.0,3673000.0,0.0,0.0922,339000.0,93630000.0,138545000.0,119559000.0,125325000.0,548616000.0,0.0,604570000.0,673940000.0,171428000.0,198220000.0,1891807000.0,367000.0,0.019299999999999998,36514000.0,39090000.0,2910000.0,40852000.0,0.0,-10504000.0,,30000.0,63770000.0,213391000.0,352698000.0,,0.0,98187000.0,60952000.0,
2009,region,REGION FRANCHE-COMTE,1150624,043,http://alize2.finances.gouv.fr/regions/detail.php?reg=043&exercice=2009,116488000.0,,,,,,,,,2314642000.0,17923000.0,0.0311,71985000.0,16150000.0,184128000.0,,11485000.0,,17043000.0,5652000.0,-6522000.0,105024000.0,15115000.0,296761000.0,43934000.0,289883000.0,2515000.0,0.0,0.1024,258000.0,52714000.0,114143000.0,118479000.0,98501000.0,358751000.0,0.0,418629000.0,457252000.0,123940000.0,135296000.0,1040327000.0,43000.0,0.0392,40783000.0,14385000.0,3413000.0,21542000.0,0.0,-6878000.0,,37000.0,61291000.0,98623000.0,234610000.0,,356000.0,78088000.0,44530000.0,
2009,region,REGION PAYS-DE-LA-LOIRE,3450413,052,http://alize2.finances.gouv.fr/regions/detail.php?reg=052&exercice=2009,262133000.0,,,,,,,,,5749133000.0,64438000.0,0.027999999999999997,160975000.0,264244000.0,899255000.0,,241400000.0,,38732000.0,25824000.0,1225000.0,285269000.0,49565000.0,1128458000.0,99572000.0,1124234000.0,15555000.0,0.0,0.0507,786000.0,345314000.0,246512000.0,288764000.0,286494000.0,839096000.0,0.0,1016436000.0,1125589000.0,312863000.0,406414000.0,2989667000.0,170000.0,0.026600000000000002,79522000.0,95495000.0,12166000.0,38670000.0,0.0,-4224000.0,,52000.0,110638000.0,138730000.0,484224000.0,,5449000.0,182800000.0,140492000.0,
2009,region,REGION BRETAGNE,3094534,053,http://alize2.finances.gouv.fr/regions/detail.php?reg=053&exercice=2009,253738000.0,,,,,,,,,4463681000.0,24532000.0,0.0313,139719000.0,41245000.0,349435000.0,,32562000.0,,33323000.0,12016000.0,-9707000.0,212016000.0,26432000.0,593712000.0,149993000.0,584012000.0,12605000.0,0.0,0.041299999999999996,508000.0,15000000.0,213898000.0,247846000.0,202309000.0,745939000.0,0.0,935163000.0,948248000.0,312445000.0,220521000.0,2718598000.0,6000.0,0.0297,80747000.0,63711000.0,12082000.0,55689000.0,0.0,-9700000.0,,6045000.0,114388000.0,175462000.0,455289000.0,,-6000.0,188023000.0,94377000.0,
2009,region,REGION POITOU-CHARENTES,1724123,054,http://alize2.finances.gouv.fr/regions/detail.php?reg=054&exercice=2009,140870000.0,,,,,,,,,2536831000.0,13772000.0,0.025099999999999997,63672000.0,31714000.0,292474000.0,,25913000.0,,23040000.0,7524000.0,-25057000.0,145200000.0,18076000.0,346480000.0,91577000.0,321029000.0,5053000.0,0.0,0.0863,437000.0,27067000.0,114742000.0,47284000.0,120143000.0,470244000.0,0.0,547324000.0,590386000.0,156644000.0,77315000.0,1464283000.0,28000.0,0.0332,48614000.0,34503000.0,10426000.0,20093000.0,0.0,-25451000.0,,1002000.0,94444000.0,211893000.0,281974000.0,,393000.0,84183000.0,77681000.0,
2009,region,REGION AQUITAINE,3119778,072,http://alize2.finances.gouv.fr/regions/detail.php?reg=072&exercice=2009,265011000.0,,,,,,,,,4736475000.0,29667000.0,0.0354,167675000.0,52036000.0,284515000.0,,45976000.0,,41375000.0,6128000.0,2522000.0,313088000.0,37015000.0,854235000.0,169497000.0,850736000.0,12259000.0,0.0,0.0931,1135000.0,55000000.0,271192000.0,270771000.0,315610000.0,788563000.0,0.0,993854000.0,1104173000.0,299904000.0,279264000.0,3090427000.0,487000.0,0.0317,97967000.0,60917000.0,10371000.0,50295000.0,0.0,-3498000.0,,87000.0,125477000.0,151578000.0,466072000.0,,6020000.0,180442000.0,110355000.0,
2009,region,REGION MIDI-PYRENEES,2776822,073,http://alize2.finances.gouv.fr/regions/detail.php?reg=073&exercice=2009,250770000.0,,,,,,,,,4204261000.0,30144000.0,0.0412,173214000.0,13128000.0,269715000.0,,7355000.0,,66605000.0,5776000.0,28791000.0,212163000.0,41924000.0,670849000.0,147313000.0,693771000.0,4873000.0,0.0,0.11230000000000001,546000.0,63720000.0,304594000.0,200409000.0,240953000.0,743480000.0,0.0,953418000.0,984433000.0,269998000.0,332299000.0,2675786000.0,535000.0,0.0472,126298000.0,62676000.0,11792000.0,48989000.0,0.0,22922000.0,,101000.0,123134000.0,197757000.0,448811000.0,,5869000.0,159299000.0,82786000.0,
2009,region,REGION LIMOUSIN,730920,074,http://alize2.finances.gouv.fr/regions/detail.php?reg=074&exercice=2009,116886000.0,,,,,,,,,1003318000.0,2859000.0,0.0435,43643000.0,35740000.0,228358000.0,,28591000.0,,11849000.0,8633000.0,12793000.0,28744000.0,12530000.0,159093000.0,32212000.0,169779000.0,1521000.0,0.0,0.1598,243000.0,50667000.0,67600000.0,123568000.0,41537000.0,296340000.0,0.0,335506000.0,337878000.0,102876000.0,66814000.0,668253000.0,7000.0,0.040999999999999995,27399000.0,17803000.0,5002000.0,8131000.0,0.0,10686000.0,,10000.0,50476000.0,62434000.0,201877000.0,,2107000.0,72557000.0,23715000.0,
2009,region,REGION RHONE-ALPES,6021346,082,http://alize2.finances.gouv.fr/regions/detail.php?reg=082&exercice=2009,579282000.0,,,,,,,,,13022484000.0,57110000.0,0.024900000000000002,324270000.0,176171000.0,1357158000.0,,141229000.0,,96878000.0,38433000.0,-24936000.0,310322000.0,126262000.0,1525358000.0,298783000.0,1500421000.0,19059000.0,0.0,0.0528,1005000.0,277025000.0,458338000.0,756300000.0,285385000.0,1826918000.0,0.0,1942654000.0,2112303000.0,603914000.0,455273000.0,7151284000.0,168000.0,0.0212,151601000.0,109375000.0,8525000.0,46264000.0,0.0,-24936000.0,,9000.0,215311000.0,242120000.0,1137398000.0,,0.0,322847000.0,178609000.0,
2009,region,REGION AUVERGNE,1335938,083,http://alize2.finances.gouv.fr/regions/detail.php?reg=083&exercice=2009,143289000.0,,,,,,,,,2238229000.0,1182000.0,0.037599999999999995,84158000.0,54798000.0,512650000.0,,39596000.0,,27212000.0,15876000.0,2459000.0,138549000.0,12414000.0,334883000.0,99391000.0,339277000.0,3156000.0,0.0,0.1092,346000.0,56900000.0,145597000.0,131607000.0,141008000.0,432345000.0,0.0,510517000.0,573353000.0,160292000.0,114653000.0,1250548000.0,17000.0,0.04769999999999999,59654000.0,25629000.0,5497000.0,33621000.0,0.0,4394000.0,,0.0,59064000.0,111245000.0,258270000.0,,-1934000.0,99236000.0,50165000.0,
2009,region,REGION LANGUEDOC-ROUSSILLON,2534144,091,http://alize2.finances.gouv.fr/regions/detail.php?reg=091&exercice=2009,227698000.0,,,,,,,,,2910862000.0,3602000.0,0.043,125169000.0,60513000.0,492570000.0,,45293000.0,,66215000.0,15817000.0,-33725000.0,254923000.0,29868000.0,590647000.0,171236000.0,556922000.0,10844000.0,0.0,0.0537,580000.0,69672000.0,235073000.0,97670000.0,221198000.0,615593000.0,0.0,836200000.0,836792000.0,239896000.0,176558000.0,2598341000.0,2000.0,0.048600000000000004,126279000.0,90868000.0,9443000.0,30543000.0,0.0,-33725000.0,,476000.0,100534000.0,241186000.0,373511000.0,,0.0,135957000.0,82456000.0,
2009,region,REGION PROVENCE-ALPES-COTE-D'AZUR,4815232,093,http://alize2.finances.gouv.fr/regions/detail.php?reg=093&exercice=2009,407399000.0,,,,,,,,,7656565000.0,8958000.0,0.0384,294004000.0,558854000.0,1621237000.0,,502150000.0,,62265000.0,57728000.0,-23841000.0,362952000.0,66914000.0,1951870000.0,244888000.0,1927376000.0,26555000.0,0.0,0.0885,2353000.0,632323000.0,397359000.0,279347000.0,339111000.0,1387942000.0,0.0,1530439000.0,1727054000.0,462547000.0,304882000.0,5958900000.0,22000.0,0.0236,140625000.0,128897000.0,10405000.0,37347000.0,0.0,-24494000.0,,35000.0,187305000.0,428540000.0,783518000.0,,653000.0,240634000.0,179885000.0,
2009,region,COLLECTIVITE TERRITORIALE DE CORSE,294118,094,http://alize2.finances.gouv.fr/regions/detail.php?reg=094&exercice=2009,34309000.0,,,,,,,,,0.0,0.0,0.0,0.0,19708000.0,317299000.0,,7116000.0,,36993000.0,12592000.0,-25260000.0,148491000.0,3861000.0,321476000.0,116189000.0,295381000.0,1538000.0,0.0,0.062400000000000004,95000.0,0.0,3126000.0,262067000.0,123231000.0,423263000.0,0.0,521836000.0,546494000.0,168525000.0,93915000.0,296444000.0,2000.0,0.0102,3022000.0,29884000.0,13572000.0,80980000.0,0.0,-26095000.0,,216000.0,46720000.0,37653000.0,305916000.0,,836000.0,35201000.0,8598000.0,
2010,region,REGION GUADELOUPE,400584,101,http://alize2.finances.gouv.fr/regions/detail.php?reg=101&exercice=2010,15493000.0,,,,,,,,,,,,,24860000.0,225953000.0,,19414000.0,,8175000.0,5445000.0,-4783000.0,48174000.0,15231000.0,174790000.0,95622000.0,170007000.0,0.0,0.0,0.0,0.0,0.0,21489000.0,24832000.0,43392000.0,212701000.0,0.0,253710000.0,256093000.0,162210000.0,45281000.0,281317000.0,0.0,0.039,10972000.0,32204000.0,805000.0,40242000.0,0.0,-4783000.0,,230000.0,44267000.0,49030000.0,91394000.0,,0.0,0.0,13580000.0,
2010,region,REGION MARTINIQUE,397730,103,http://alize2.finances.gouv.fr/regions/detail.php?reg=103&exercice=2010,21318000.0,,,,,,,,,,,,,0.0,37000.0,,0.0,,12228000.0,2000.0,-23965000.0,109590000.0,9803000.0,153803000.0,76716000.0,129837000.0,1382000.0,0.0,0.0371,51000.0,0.0,20858000.0,51416000.0,85624000.0,153703000.0,0.0,239328000.0,239328000.0,143381000.0,52489000.0,295293000.0,0.0,0.0388,11458000.0,18603000.0,1197000.0,48423000.0,0.0,-23965000.0,,0.0,39975000.0,23564000.0,88063000.0,,0.0,0.0,16735000.0,
2010,region,REGION GUYANE,213031,102,http://alize2.finances.gouv.fr/regions/detail.php?reg=102&exercice=2010,5672000.0,,,,,,,,,,,,,9884000.0,136773000.0,,6195000.0,,16675000.0,3689000.0,-32175000.0,53751000.0,933000.0,75132000.0,25107000.0,42957000.0,1651000.0,0.0,0.0325,54000.0,3000000.0,9034000.0,8027000.0,21577000.0,74833000.0,0.0,96410000.0,96410000.0,55802000.0,10306000.0,92615000.0,0.0,0.042699999999999995,3955000.0,16708000.0,0.0,20508000.0,0.0,-32175000.0,,0.0,17254000.0,25940000.0,36585000.0,,0.0,0.0,11645000.0,
2010,region,REGION REUNION,794107,104,http://alize2.finances.gouv.fr/regions/detail.php?reg=104&exercice=2010,27979000.0,,,,,,,,,,,,,157300000.0,368612000.0,,145451000.0,,45752000.0,11962000.0,-189994000.0,372122000.0,24038000.0,588731000.0,130717000.0,393678000.0,3660000.0,0.0,0.009000000000000001,33000.0,123529000.0,31087000.0,22570000.0,182128000.0,284362000.0,0.0,440260000.0,466490000.0,257214000.0,42527000.0,543970000.0,0.0,0.026600000000000002,14469000.0,29083000.0,4142000.0,179655000.0,0.0,-195053000.0,,1164000.0,63983000.0,98016000.0,148070000.0,,5059000.0,0.0,37760000.0,
2010,region,REGION ILE-DE-FRANCE,11598866,011,http://alize2.finances.gouv.fr/regions/detail.php?reg=011&exercice=2010,735578000.0,,,,,,,,,,,,,317568000.0,3506814000.0,,245103000.0,,111703000.0,113313000.0,399712000.0,57766000.0,107185000.0,2683942000.0,592087000.0,3081850000.0,44367000.0,0.0,0.022000000000000002,963000.0,624503000.0,726242000.0,807409000.0,457479000.0,3040445000.0,0.0,3378432000.0,3497924000.0,1544509000.0,1020375000.0,21197653000.0,70000.0,0.0127,269202000.0,177686000.0,13385000.0,271450000.0,0.0,397908000.0,,39000.0,363429000.0,899354000.0,1827050000.0,,1805000.0,916329000.0,304470000.0,
2010,region,REGION CHAMPAGNE-ARDENNE,1339487,021,http://alize2.finances.gouv.fr/regions/detail.php?reg=021&exercice=2010,131455000.0,,,,,,,,,,,,,39768000.0,347630000.0,,32847000.0,,4504000.0,11936000.0,-1901000.0,45953000.0,22473000.0,246904000.0,59616000.0,245007000.0,4410000.0,0.0,0.0472,208000.0,52230000.0,109609000.0,179080000.0,44052000.0,445608000.0,0.0,483819000.0,489660000.0,138277000.0,88451000.0,1153211000.0,1824000.0,0.0363,41862000.0,38144000.0,5280000.0,27201000.0,0.0,-1897000.0,,304000.0,61353000.0,80012000.0,284981000.0,,-4000.0,87376000.0,53648000.0,
2010,region,REGION PICARDIE,1900354,022,http://alize2.finances.gouv.fr/regions/detail.php?reg=022&exercice=2010,222274000.0,,,,,,,,,,,,,40410000.0,556670000.0,,26484000.0,,11810000.0,14545000.0,46341000.0,58110000.0,46229000.0,363192000.0,88063000.0,409609000.0,5182000.0,0.0,0.0711,367000.0,110000000.0,165013000.0,236425000.0,104451000.0,705168000.0,0.0,744993000.0,809619000.0,198653000.0,172388000.0,1540504000.0,64000.0,0.0426,65627000.0,52535000.0,9283000.0,57694000.0,0.0,46417000.0,,10000.0,98115000.0,180926000.0,466932000.0,,-76000.0,117593000.0,66447000.0,
2010,region,REGION HAUTE-NORMANDIE,1816716,023,http://alize2.finances.gouv.fr/regions/detail.php?reg=023&exercice=2010,151046000.0,,,,,,,,,,,,,24145000.0,225684000.0,,16448000.0,,20010000.0,7926000.0,-13923000.0,162289000.0,36042000.0,355914000.0,104936000.0,340773000.0,5332000.0,0.0,0.092,491000.0,20000000.0,211287000.0,216761000.0,148366000.0,545910000.0,0.0,675210000.0,694275000.0,200057000.0,128080000.0,1651523000.0,4000.0,0.044199999999999996,72995000.0,51574000.0,4555000.0,20296000.0,0.0,-15141000.0,,58000.0,97339000.0,52309000.0,308491000.0,,1218000.0,117198000.0,85839000.0,
2010,region,REGION CENTRE,2526919,024,http://alize2.finances.gouv.fr/regions/detail.php?reg=024&exercice=2010,243426000.0,,,,,,,,,,,,,59924000.0,555501000.0,,44658000.0,,20955000.0,15375000.0,60073000.0,141008000.0,23101000.0,429041000.0,94748000.0,496005000.0,9523000.0,0.0,0.0862,822000.0,70800000.0,214570000.0,264321000.0,201081000.0,735370000.0,0.0,840368000.0,936451000.0,238116000.0,203702000.0,2289668000.0,0.0,0.0347,79454000.0,58001000.0,10989000.0,31445000.0,0.0,66964000.0,,59000.0,102036000.0,151382000.0,445186000.0,,-6891000.0,143291000.0,94885000.0,
2010,region,REGION BASSE-NORMANDIE,1461429,025,http://alize2.finances.gouv.fr/regions/detail.php?reg=025&exercice=2010,118873000.0,,,,,,,,,,,,,25993000.0,248166000.0,,20857000.0,,8650000.0,5522000.0,-15261000.0,87376000.0,20622000.0,223098000.0,40173000.0,207838000.0,9385000.0,0.0,0.0716,676000.0,27000000.0,159186000.0,111168000.0,72115000.0,462344000.0,0.0,519505000.0,534459000.0,153653000.0,114069000.0,1237219000.0,41000.0,0.0529,65447000.0,47275000.0,5293000.0,21016000.0,0.0,-15260000.0,,0.0,68158000.0,130370000.0,266187000.0,,0.0,98654000.0,60807000.0,
2010,region,REGION BOURGOGNE,1633891,026,http://alize2.finances.gouv.fr/regions/detail.php?reg=026&exercice=2010,172148000.0,,,,,,,,,,,,,45096000.0,456620000.0,,38964000.0,,10634000.0,6928000.0,38318000.0,40456000.0,23267000.0,365338000.0,65982000.0,403000000.0,4467000.0,0.0,0.0917,409000.0,120321000.0,146204000.0,270841000.0,78774000.0,564026000.0,0.0,584830000.0,642800000.0,172444000.0,170605000.0,1552085000.0,747000.0,0.0365,56649000.0,46153000.0,7993000.0,30303000.0,0.0,37662000.0,,585000.0,75208000.0,61655000.0,360377000.0,,656000.0,107688000.0,60437000.0,
2010,region,REGION NORD-PAS-DE-CALAIS (NPDC),4021676,031,http://alize2.finances.gouv.fr/regions/detail.php?reg=031&exercice=2010,369751000.0,,,,,,,,,,,,,154860000.0,1707002000.0,,120133000.0,,37302000.0,41784000.0,-66240000.0,292927000.0,77134000.0,848563000.0,216686000.0,782323000.0,11355000.0,0.0,0.13,1476000.0,290000000.0,431339000.0,342833000.0,226687000.0,1260748000.0,0.0,1457213000.0,1487435000.0,385874000.0,359109000.0,2931855000.0,10000.0,0.0383,112287000.0,121532000.0,15009000.0,71110000.0,0.0,-66240000.0,,343000.0,225970000.0,309134000.0,737582000.0,,0.0,248484000.0,153281000.0,
2010,region,REGION LORRAINE,2339881,041,http://alize2.finances.gouv.fr/regions/detail.php?reg=041&exercice=2010,218047000.0,,,,,,,,,,,,,51281000.0,673081000.0,,33465000.0,,11272000.0,19963000.0,22386000.0,109114000.0,36144000.0,414699000.0,76900000.0,437085000.0,5392000.0,0.0,0.0823,443000.0,86000000.0,187695000.0,304111000.0,131501000.0,754149000.0,0.0,797450000.0,885650000.0,262069000.0,145466000.0,2132023000.0,948000.0,0.0273,58205000.0,70342000.0,5579000.0,30194000.0,0.0,22386000.0,,11000.0,117584000.0,107261000.0,452814000.0,,0.0,166849000.0,79676000.0,
2010,region,REGION ALSACE,1827248,042,http://alize2.finances.gouv.fr/regions/detail.php?reg=042&exercice=2010,189515000.0,,,,,,,,,,,,,63853000.0,735448000.0,,45668000.0,,17440000.0,21041000.0,-23999000.0,133642000.0,18805000.0,474330000.0,65084000.0,450330000.0,3674000.0,0.0,0.096,352000.0,80750000.0,141368000.0,122692000.0,109643000.0,597319000.0,0.0,618006000.0,706962000.0,177022000.0,126967000.0,1948197000.0,218000.0,0.020099999999999996,39159000.0,46768000.0,2851000.0,30563000.0,0.0,-23999000.0,,29000.0,65705000.0,227521000.0,372789000.0,,0.0,100702000.0,62601000.0,
2010,region,REGION FRANCHE-COMTE,1158671,043,http://alize2.finances.gouv.fr/regions/detail.php?reg=043&exercice=2010,117076000.0,,,,,,,,,,,,,35258000.0,200465000.0,,30263000.0,,9744000.0,5278000.0,5342000.0,101682000.0,17808000.0,287539000.0,42828000.0,291998000.0,2503000.0,0.0,0.1024,256000.0,46600000.0,118645000.0,115343000.0,107024000.0,370141000.0,0.0,422341000.0,477165000.0,122549000.0,111352000.0,1072565000.0,43000.0,0.0392,42046000.0,13688000.0,3360000.0,17525000.0,0.0,4459000.0,,3519000.0,64243000.0,91188000.0,226971000.0,,883000.0,75910000.0,45043000.0,
2010,region,REGION PAYS-DE-LOIRE,3482594,052,http://alize2.finances.gouv.fr/regions/detail.php?reg=052&exercice=2010,263454000.0,,,,,,,,,,,,,183579000.0,927869000.0,,159618000.0,,15683000.0,25748000.0,21181000.0,271093000.0,47002000.0,854297000.0,94803000.0,873243000.0,15400000.0,0.0,0.0507,778000.0,188232000.0,258011000.0,294798000.0,292274000.0,884460000.0,0.0,1032007000.0,1176734000.0,309939000.0,301383000.0,3103305000.0,206000.0,0.026600000000000002,82545000.0,121853000.0,11732000.0,46268000.0,0.0,18946000.0,,75000.0,117925000.0,112645000.0,461226000.0,,2235000.0,180196000.0,141716000.0,
